gene_id,locusName,Description,colors,class
Manes.09G049300.v8.1,Manes.09G049300,(1 of 8) PF00076//PF00098 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1) // Zinc knuckle (zf-CCHC),skyblue3,NA
Manes.09G051000.v8.1,Manes.09G051000,(1 of 1) 3.5.5.4//4.2.1.65 - Cyanoalanine nitrilase // 3-cyanoalanine hydratase,red,NA
Manes.09G051600.v8.1,Manes.09G051600,NA,red,NA
Manes.09G053800.v8.1,Manes.09G053800,(1 of 1) K11099 - small nuclear ribonucleoprotein G (SNRPG; SMG),red,NA
Manes.09G054400.v8.1,Manes.09G054400,(1 of 5) K13161 - heterogeneous nuclear ribonucleoprotein R (HNRNPR),blue,NA
Manes.09G056602.v8.1,Manes.09G056602,(1 of 14) PTHR10634 - AN1-TYPE ZINC FINGER PROTEIN,blue,NA
Manes.09G056700.v8.1,Manes.09G056700,(1 of 1) PTHR12264:SF21 - TRANSCRIPTION INITIATION FACTOR TFIID SUBUNIT 12,blue,NA
Manes.09G058676.v8.1,Manes.09G058676,(1 of 2) PTHR10357//PTHR10357:SF141 - ALPHA-AMYLASE // 1;4-ALPHA-GLUCAN-BRANCHING ENZYME 2-1; CHLOROPLASTIC/AMYLOPLASTIC-RELATED,blue,carb
Manes.09G059028.v8.1,Manes.09G059028,(1 of 2) PTHR10015//PTHR10015:SF164 - HEAT SHOCK TRANSCRIPTION FACTOR // HEAT STRESS TRANSCRIPTION FACTOR A-3,blue,NA
Manes.09G066900.v8.1,Manes.09G066900,NA,blue,NA
Manes.09G067800.v8.1,Manes.09G067800,(1 of 8) K11294 - nucleolin (NCL; NSR1),blue,NA
Manes.09G068812.v8.1,Manes.09G068812,(1 of 4) K02152 - V-type H+-transporting ATPase subunit G (ATPeV1G; ATP6G),skyblue3,NA
Manes.09G073810.v8.1,Manes.09G073810,(1 of 2) PTHR31235:SF11 - PEROXIDASE 21,blue,NA
Manes.09G081400.v8.1,Manes.09G081400,(1 of 4) PTHR32295:SF32 - PROTEIN IQ-DOMAIN 3-RELATED,skyblue3,NA
Manes.09G079800.v8.1,Manes.09G079800,NA,skyblue3,NA
Manes.09G070900.v8.1,Manes.09G070900,NA,red,NA
Manes.09G072000.v8.1,Manes.09G072000,(1 of 5) K12896 - splicing factor; arginine/serine-rich 7 (SFRS7),red,NA
Manes.09G074200.v8.1,Manes.09G074200,NA,red,NA
Manes.09G073000.v8.1,Manes.09G073000,(1 of 3) K02901 - large subunit ribosomal protein L27e (RP-L27e; RPL27),red,NA
Manes.09G072900.v8.1,Manes.09G072900,(1 of 1) PTHR18937//PTHR18937:SF225 - STRUCTURAL MAINTENANCE OF CHROMOSOMES SMC FAMILY MEMBER // SUBFAMILY NOT NAMED,blue,NA
Manes.09G076800.v8.1,Manes.09G076800,NA,red,NA
Manes.09G077400.v8.1,Manes.09G077400,(1 of 1) PTHR32133:SF121 - F-BOX PROTEIN CPR30,blue,NA
Manes.09G084700.v8.1,Manes.09G084700,(1 of 1) K13216 - nuclear inhibitor of protein phosphatase 1 [EC:3.1.4.-] (PPP1R8; NIPP1),red,NA
Manes.09G085000.v8.1,Manes.09G085000,(1 of 1) PTHR21297//PTHR21297:SF2 - DNA-DIRECTED RNA POLYMERASE II // DNA-DIRECTED RNA POLYMERASES IV AND V SUBUNIT 4,blue,NA
Manes.09G086900.v8.1,Manes.09G086900,(1 of 259) PF00076 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1),skyblue3,NA
Manes.09G087400.v8.1,Manes.09G087400,(1 of 1) K12492 - ADP-ribosylation factor GTPase-activating protein 1 (ARFGAP1),blue,NA
Manes.09G095700.v8.1,Manes.09G095700,(1 of 1) PTHR13902//PTHR13902:SF5 - SERINE/THREONINE-PROTEIN KINASE WNK  WITH NO LYSINE -RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.09G098300.v8.1,Manes.09G098300,NA,blue,NA
Manes.09G098800.v8.1,Manes.09G098800,(1 of 9) PTHR11260//PTHR11260:SF303 - GLUTATHIONE S-TRANSFERASE; GST; SUPERFAMILY; GST DOMAIN CONTAINING // GLUTATHIONE S-TRANSFERASE U1-RELATED,blue,NA
Manes.09G098760.v8.1,Manes.09G098760,(1 of 46) PF00582 - Universal stress protein family (Usp),blue,NA
Manes.09G099500.v8.1,Manes.09G099500,NA,red,NA
Manes.09G107800.v8.1,Manes.09G107800,NA,red,NA
Manes.09G103700.v8.1,Manes.09G103700,(1 of 2) PTHR31503//PTHR31503:SF1 - FAMILY NOT NAMED // VACUOLAR CATION/PROTON EXCHANGER 1-RELATED,skyblue3,NA
Manes.09G108500.v8.1,Manes.09G108500,(1 of 4) PTHR27004:SF37 - DISEASE RESISTANCE FAMILY PROTEIN/LRR FAMILY PROTEIN-RELATED,blue,NA
Manes.09G109900.v8.1,Manes.09G109900,(1 of 3) K03178 - ubiquitin-activating enzyme E1 (UBE1; UBA1),blue,NA
Manes.09G110400.v8.1,Manes.09G110400,NA,red,NA
Manes.09G113600.v8.1,Manes.09G113600,(1 of 2) PTHR12902//PTHR12902:SF12 - WASP-1 // PROTEIN SCAR2-RELATED,blue,NA
Manes.09G118300.v8.1,Manes.09G118300,(1 of 2) PTHR12668:SF19 - NON-GREEN PLASTID INNER ENVELOPE MEMBRANE PROTEIN-RELATED,red,NA
Manes.09G118400.v8.1,Manes.09G118400,(1 of 2) PTHR22765:SF58 - VACUOLAR-SORTING RECEPTOR 1-RELATED,blue,NA
Manes.09G119000.v8.1,Manes.09G119000,(1 of 1) K11664 - vacuolar protein sorting-associated protein 72 (VPS72; TCFL1; YL1),red,NA
Manes.09G119100.v8.1,Manes.09G119100,NA,red,NA
Manes.09G119300.v8.1,Manes.09G119300,(1 of 2) PTHR32116:SF12 - GALACTURONOSYLTRANSFERASE 7-RELATED,blue,carb
Manes.09G122000.v8.1,Manes.09G122000,(1 of 2) PTHR11040:SF70 - METAL HOMEOSTASIS FACTOR ATX2,blue,NA
Manes.09G122300.v8.1,Manes.09G122300,(1 of 2) PTHR31284//PTHR31284:SF9 - FAMILY NOT NAMED // HAD SUPERFAMILY; SUBFAMILY IIIB ACID PHOSPHATASE,red,NA
Manes.09G122700.v8.1,Manes.09G122700,NA,blue,NA
Manes.09G125200.v8.1,Manes.09G125200,(1 of 259) PF00076 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1),blue,NA
Manes.09G130200.v8.1,Manes.09G130200,(1 of 138) KOG0156 - Cytochrome P450 CYP2 subfamily,blue,NA
Manes.09G134700.v8.1,Manes.09G134700,NA,blue,NA
Manes.09G135400.v8.1,Manes.09G135400,(1 of 3) K03687 - molecular chaperone GrpE (GRPE),blue,NA
Manes.09G135500.v8.1,Manes.09G135500,(1 of 2) PTHR23180:SF202 - ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN AGD14-RELATED,blue,NA
Manes.09G138400.v8.1,Manes.09G138400,NA,blue,NA
Manes.09G138900.v8.1,Manes.09G138900,(1 of 1) PTHR10502//PTHR10502:SF127 - ANNEXIN // SUBFAMILY NOT NAMED,red,NA
Manes.09G142000.v8.1,Manes.09G142000,NA,blue,NA
Manes.09G143200.v8.1,Manes.09G143200,(1 of 4) K15078 - structure-specific endonuclease subunit SLX1 (SLX1),blue,NA
Manes.09G143800.v8.1,Manes.09G143800,(1 of 2) PTHR31744:SF10 - NAC DOMAIN CONTAINING PROTEIN 87,blue,NA
Manes.09G146400.v8.1,Manes.09G146400,(1 of 1) PTHR11795:SF388 - CURCULIN-LIKE (MANNOSE-BINDING) LECTIN FAMILY PROTEIN,red,NA
Manes.09G147800.v8.1,Manes.09G147800,(1 of 4) PTHR11909:SF178 - CASEIN KINASE 1-LIKE PROTEIN 8,blue,NA
Manes.09G148600.v8.1,Manes.09G148600,(1 of 2) PTHR24349//PTHR24349:SF76 - SERINE/THREONINE-PROTEIN KINASE // PHOSPHOENOLPYRUVATE CARBOXYLASE KINASE 1-RELATED,blue,NA
Manes.09G148700.v8.1,Manes.09G148700,(1 of 12) K06269 - serine/threonine-protein phosphatase PP1 catalytic subunit (PPP1C),red,NA
Manes.09G153400.v8.1,Manes.09G153400,NA,skyblue3,NA
Manes.09G156500.v8.1,Manes.09G156500,(1 of 4) K02974 - small subunit ribosomal protein S24e (RP-S24e; RPS24),red,NA
Manes.09G157600.v8.1,Manes.09G157600,(1 of 2) PTHR23257//PTHR23257:SF440 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED,blue,NA
Manes.09G160000.v8.1,Manes.09G160000,(1 of 2) PTHR10809:SF59 - VESICLE-ASSOCIATED PROTEIN 2-2,blue,NA
Manes.09G161800.v8.1,Manes.09G161800,(1 of 14) K14490 - histidine-containing phosphotransfer peotein (AHP),blue,NA
Manes.09G161900.v8.1,Manes.09G161900,(1 of 3) PTHR13268//PTHR13268:SF2 - BREAST CARCINOMA AMPLIFIED SEQUENCE 3 // AUTOPHAGY-RELATED PROTEIN 18G,blue,NA
Manes.09G167000.v8.1,Manes.09G167000,(1 of 1) KOG0239//KOG4280 - Kinesin (KAR3 subfamily) // Kinesin-like protein,moccasin,NA
Manes.09G170000.v8.1,Manes.09G170000,NA,blue,NA
Manes.09G170200.v8.1,Manes.09G170200,(1 of 1) K10364 - capping protein (actin filament) muscle Z-line; alpha (CAPZA),red,NA
Manes.09G170800.v8.1,Manes.09G170800,NA,blue,NA
Manes.09G171300.v8.1,Manes.09G171300,(1 of 2) PTHR12899//PTHR12899:SF10 - 39S RIBOSOMAL PROTEIN L18; MITOCHONDRIAL // SUBFAMILY NOT NAMED,red,NA
Manes.09G172000.v8.1,Manes.09G172000,NA,red,NA
Manes.09G174700.v8.1,Manes.09G174700,(1 of 2) K08489 - syntaxin 16 (STX16),blue,NA
Manes.09G175300.v8.1,Manes.09G175300,(1 of 1) PTHR13710//PTHR13710:SF70 - DNA HELICASE RECQ FAMILY MEMBER // BLOOM SYNDROME PROTEIN,blue,NA
Manes.09G176400.v8.1,Manes.09G176400,(1 of 1) PTHR11079:SF82 - RNA PSEUDOURIDINE SYNTHASE 1,skyblue3,NA
Manes.09G177000.v8.1,Manes.09G177000,NA,blue,NA
Manes.09G179800.v8.1,Manes.09G179800,(1 of 3) 3.4.19.3 - Pyroglutamyl-peptidase I / Pyrrolidone-carboxylate peptidase,red,NA
Manes.09G180500.v8.1,Manes.09G180500,(1 of 2) PTHR32227:SF118 - CARBOHYDRATE-BINDING X8 DOMAIN-CONTAINING PROTEIN,blue,carb
Manes.09G180600.v8.1,Manes.09G180600,NA,blue,NA
Manes.09G181200.v8.1,Manes.09G181200,(1 of 1) PTHR13683//PTHR13683:SF312 - ASPARTYL PROTEASES // SUBFAMILY NOT NAMED,blue,NA
Manes.09G183100.v8.1,Manes.09G183100,(1 of 6) PTHR32278//PTHR32278:SF6 - FAMILY NOT NAMED // F-BOX PROTEIN PP2-B1-RELATED,blue,NA
Manes.09G183950.v8.1,Manes.09G183950,(1 of 1) PF00350//PF02212 - Dynamin family (Dynamin_N) // Dynamin GTPase effector domain (GED),blue,NA
Manes.09G185400.v8.1,Manes.09G185400,(1 of 2) PTHR11624:SF56 - PYRUVATE DEHYDROGENASE E1 COMPONENT SUBUNIT BETA; MITOCHONDRIAL,red,NA
Manes.09G186000.v8.1,Manes.09G186000,NA,blue,NA
Manes.10G004300.v8.1,Manes.10G004300,(1 of 1) PTHR11695//PTHR11695:SF31 - ALCOHOL DEHYDROGENASE RELATED // GROES-LIKE ZINC-BINDING ALCOHOL DEHYDROGENASE FAMILY PROTEIN,moccasin,NA
Manes.10G003400.v8.1,Manes.10G003400,NA,blue,NA
Manes.10G001600.v8.1,Manes.10G001600,NA,magenta3,NA
Manes.10G000800.v8.1,Manes.10G000800,NA,blue,NA
Manes.10G000100.v8.1,Manes.10G000100,(1 of 2) K02976 - small subunit ribosomal protein S26e (RP-S26e; RPS26),red,NA
Manes.10G006600.v8.1,Manes.10G006600,(1 of 2) K15296 - alpha-soluble NSF attachment protein (NAPA; SNAPA; SEC17),red,NA
Manes.10G020200.v8.1,Manes.10G020200,(1 of 1) PTHR10108:SF887 - METHYLTRANSFERASE PMT22-RELATED,blue,NA
Manes.10G017601.v8.1,Manes.10G017601,(1 of 2) K12947 - signal peptidase complex subunit 2 (SPCS2; SPC2),blue,NA
Manes.10G020100.v8.1,Manes.10G020100,NA,blue,NA
Manes.10G020800.v8.1,Manes.10G020800,NA,blue,NA
Manes.10G021300.v8.1,Manes.10G021300,NA,blue,NA
Manes.10G023200.v8.1,Manes.10G023200,(1 of 10) PTHR23155//PTHR23155:SF634 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,red,NA
Manes.10G026300.v8.1,Manes.10G026300,(1 of 1) PTHR12271//PTHR12271:SF40 - POLY A  POLYMERASE CID  PAP -RELATED // POLY(A) RNA POLYMERASE GLD2,blue,NA
Manes.10G026351.v8.1,Manes.10G026351,NA,blue,NA
Manes.10G029400.v8.1,Manes.10G029400,(1 of 5) PTHR31867//PTHR31867:SF9 - FAMILY NOT NAMED // EXPANSIN-A6,blue,NA
Manes.10G029532.v8.1,Manes.10G029532,NA,skyblue3,NA
Manes.10G031200.v8.1,Manes.10G031200,(1 of 2) PTHR31992:SF26 - DOF ZINC FINGER PROTEIN DOF2.4,blue,NA
Manes.10G037500.v8.1,Manes.10G037500,(1 of 2) K18059 - sulfate transporter 4 (SULTR4),magenta3,NA
Manes.10G036700.v8.1,Manes.10G036700,NA,magenta3,NA
Manes.10G049400.v8.1,Manes.10G049400,(1 of 1) PTHR22883:SF19 - PROTEIN S-ACYLTRANSFERASE 15-RELATED,red,NA
Manes.10G051200.v8.1,Manes.10G051200,(1 of 2) K12885 - heterogeneous nuclear ribonucleoprotein G (RBMX; HNRNPG),blue,NA
Manes.10G052301.v8.1,Manes.10G052301,(1 of 1) PTHR31989:SF29 - F18K10.6 PROTEIN-RELATED,blue,NA
Manes.10G055500.v8.1,Manes.10G055500,(1 of 2) PTHR19919//PTHR19919:SF2 - WD REPEAT CONTAINING PROTEIN // PROTEIN TRANSPARENT TESTA GLABRA 1,blue,NA
Manes.10G057200.v8.1,Manes.10G057200,(1 of 1) PTHR21596//PTHR21596:SF14 - RIBONUCLEASE P SUBUNIT P38 // SUBFAMILY NOT NAMED,red,NA
Manes.10G060650.v8.1,Manes.10G060650,(1 of 6) K09503 - DnaJ homolog subfamily A member 2 (DNAJA2),red,NA
Manes.10G060800.v8.1,Manes.10G060800,(1 of 6) K09503 - DnaJ homolog subfamily A member 2 (DNAJA2),red,NA
Manes.10G063001.v8.1,Manes.10G063001,(1 of 3) PTHR10887//PTHR10887:SF372 - DNA2/NAM7 HELICASE FAMILY // SUBFAMILY NOT NAMED,blue,NA
Manes.10G066800.v8.1,Manes.10G066800,(1 of 7) PTHR13068:SF18 - EMB|CAB62602.1,blue,NA
Manes.10G067400.v8.1,Manes.10G067400,NA,blue,NA
Manes.10G063700.v8.1,Manes.10G063700,(1 of 1) PTHR10887//PTHR10887:SF372//PTHR21529 - DNA2/NAM7 HELICASE FAMILY // SUBFAMILY NOT NAMED // MAMMARY TURMOR VIRUS RECEPTOR HOMOLOG 1; 2  MTVR1; 2,blue,NA
Manes.10G065901.v8.1,Manes.10G065901,NA,skyblue3,NA
Manes.10G067800.v8.1,Manes.10G067800,NA,blue,NA
Manes.10G068500.v8.1,Manes.10G068500,(1 of 8) PF00069//PF00560//PF13855 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Leucine rich repeat (LRR_8),blue,NA
Manes.10G068700.v8.1,Manes.10G068700,(1 of 1) K10904 - TIMELESS-interacting protein (TIPIN),blue,NA
Manes.10G069200.v8.1,Manes.10G069200,(1 of 1) PTHR23180//PTHR23180:SF244 - CENTAURIN/ARF // ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN AGD2-RELATED,blue,NA
Manes.10G072100.v8.1,Manes.10G072100,(1 of 3) K02938 - large subunit ribosomal protein L8e (RP-L8e; RPL8),blue,NA
Manes.10G072400.v8.1,Manes.10G072400,(1 of 1) PTHR24314//PTHR24314:SF6 - FAMILY NOT NAMED // CHLOROPHYLL(IDE) B REDUCTASE NOL; CHLOROPLASTIC,blue,NA
Manes.10G056200.v8.1,Manes.10G056200,NA,blue,NA
Manes.10G074700.v8.1,Manes.10G074700,(1 of 4) PTHR13832:SF362 - PROTEIN PHOSPHATASE 2C 63-RELATED,red,NA
Manes.10G073200.v8.1,Manes.10G073200,NA,blue,NA
Manes.10G075700.v8.1,Manes.10G075700,(1 of 3) K15923 - alpha-L-fucosidase 2 (AXY8; FUC95A; afcA),blue,NA
Manes.10G076074.v8.1,Manes.10G076074,NA,blue,NA
Manes.10G076400.v8.1,Manes.10G076400,NA,blue,NA
Manes.10G076700.v8.1,Manes.10G076700,(1 of 3) PTHR11695//PTHR11695:SF574 - ALCOHOL DEHYDROGENASE RELATED // CINNAMYL ALCOHOL DEHYDROGENASE 4-RELATED,red,NA
Manes.10G077334.v8.1,Manes.10G077334,(1 of 2) K03011 - DNA-directed RNA polymerase II subunit RPB3 (RPB3; POLR2C),blue,NA
Manes.10G077200.v8.1,Manes.10G077200,(1 of 4) PTHR12411:SF344 - CYSTEINE PROTEASE COMPONENT OF PROTEASE-INHIBITOR COMPLEX-RELATED,blue,NA
Manes.10G082700.v8.1,Manes.10G082700,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,red,NA
Manes.10G084500.v8.1,Manes.10G084500,(1 of 1) PTHR10177//PTHR10177:SF224 - CYCLINE // SUBFAMILY NOT NAMED,red,NA
Manes.10G088500.v8.1,Manes.10G088500,(1 of 36) PTHR11017//PTHR11017:SF162 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.10G087700.v8.1,Manes.10G087700,NA,magenta3,NA
Manes.10G097400.v8.1,Manes.10G097400,(1 of 2) PTHR10071//PTHR10071:SF186 - TRANSCRIPTION FACTOR GATA  GATA BINDING FACTOR // SUBFAMILY NOT NAMED,red,NA
Manes.10G097500.v8.1,Manes.10G097500,(1 of 1) PTHR10288:SF173 - RNA-BINDING KH DOMAIN-CONTAINING PROTEIN,moccasin,NA
Manes.10G097700.v8.1,Manes.10G097700,NA,blue,NA
Manes.10G105156.v8.1,Manes.10G105156,NA,blue,NA
Manes.10G105300.v8.1,Manes.10G105300,(1 of 24) 2.4.1.324 - 7-deoxyloganetin glucosyltransferase / UGT85A24,blue,NA
Manes.10G109900.v8.1,Manes.10G109900,(1 of 4) K02960 - small subunit ribosomal protein S16e (RP-S16e; RPS16),red,NA
Manes.10G110000.v8.1,Manes.10G110000,(1 of 2) PTHR11566//PTHR11566:SF57 - DYNAMIN // DYNAMIN-2A-RELATED,blue,NA
Manes.10G115900.v8.1,Manes.10G115900,(1 of 24) K07904 - Ras-related protein Rab-11A (RAB11A),red,NA
Manes.10G116300.v8.1,Manes.10G116300,(1 of 2) PTHR11208//PTHR11208:SF48 - RNA-BINDING PROTEIN RELATED // SUBFAMILY NOT NAMED,red,NA
Manes.10G122600.v8.1,Manes.10G122600,(1 of 3) K04551 - ubiquitin B (UBB),blue,NA
Manes.10G127900.v8.1,Manes.10G127900,(1 of 36) PTHR11017//PTHR11017:SF162 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,red,NA
Manes.10G129300.v8.1,Manes.10G129300,(1 of 4) PTHR22811//PTHR22811:SF68 - TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,red,NA
Manes.10G129700.v8.1,Manes.10G129700,NA,red,NA
Manes.10G131600.v8.1,Manes.10G131600,(1 of 6) PTHR21596:SF12 - PROTEIN SUPPRESSOR OF GENE SILENCING 3,magenta3,NA
Manes.10G133710.v8.1,Manes.10G133710,(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,skyblue3,NA
Manes.10G134500.v8.1,Manes.10G134500,(1 of 22) 2.3.1.75 - Long-chain-alcohol O-fatty-acyltransferase / Wax synthase,blue,NA
Manes.10G135200.v8.1,Manes.10G135200,(1 of 5) 3.4.24.71 - Endothelin-converting enzyme 1 / ECE-1,blue,NA
Manes.10G138200.v8.1,Manes.10G138200,(1 of 1) PF00931//PF02902 - NB-ARC domain (NB-ARC) // Ulp1 protease family; C-terminal catalytic domain (Peptidase_C48),red,NA
Manes.10G141500.v8.1,Manes.10G141500,(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,red,NA
Manes.10G141601.v8.1,Manes.10G141601,(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.10G141651.v8.1,Manes.10G141651,(1 of 6) PTHR23155//PTHR23155:SF414 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.10G141700.v8.1,Manes.10G141700,(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.10G142050.v8.1,Manes.10G142050,NA,skyblue3,NA
Manes.10G141900.v8.1,Manes.10G141900,(1 of 6) PTHR23155//PTHR23155:SF414 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.10G142200.v8.1,Manes.10G142200,(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,blue,NA
Manes.10G143000.v8.1,Manes.10G143000,(1 of 3) PTHR11206//PTHR11206:SF156 - MULTIDRUG RESISTANCE PROTEIN // MATE EFFLUX FAMILY PROTEIN FRD3,blue,NA
Manes.10G143800.v8.1,Manes.10G143800,(1 of 5) K19045 - E3 ubiquitin-protein ligase BIG BROTHER and related proteins [EC:6.3.2.19] (BB),blue,NA
Manes.10G144100.v8.1,Manes.10G144100,(1 of 39) K01188 - beta-glucosidase (E3.2.1.21),blue,carb
Manes.10G144600.v8.1,Manes.10G144600,(1 of 1) PTHR31407//PTHR31407:SF20 - FAMILY NOT NAMED // THYLAKOID LUMENAL 19 KDA PROTEIN; CHLOROPLASTIC,red,carb
Manes.10G145100.v8.1,Manes.10G145100,NA,blue,NA
Manes.10G147900.v8.1,Manes.10G147900,(1 of 2) PTHR24078//PTHR24078:SF289 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED,blue,NA
Manes.11G002700.v8.1,Manes.11G002700,NA,blue,NA
Manes.11G004900.v8.1,Manes.11G004900,(1 of 2) PTHR26402//PTHR26402:SF574 - RESPONSE REGULATOR OF TWO-COMPONENT SYSTEM // SUBFAMILY NOT NAMED,blue,NA
Manes.11G007250.v8.1,Manes.11G007250,(1 of 2) K18417 - ERI1 exoribonuclease 2 [EC:3.1.-.-] (ERI2),blue,NA
Manes.11G007500.v8.1,Manes.11G007500,NA,red,NA
Manes.11G009500.v8.1,Manes.11G009500,NA,blue,NA
Manes.11G009600.v8.1,Manes.11G009600,NA,skyblue3,NA
Manes.11G011200.v8.1,Manes.11G011200,(1 of 6) PTHR21493:SF131 - ALPHA/BETA-HYDROLASES,blue,NA
Manes.11G012200.v8.1,Manes.11G012200,NA,skyblue3,NA
Manes.11G013200.v8.1,Manes.11G013200,(1 of 1) K03239 - translation initiation factor eIF-2B subunit alpha (EIF2B1),blue,NA
Manes.11G015400.v8.1,Manes.11G015400,NA,blue,NA
Manes.11G016500.v8.1,Manes.11G016500,(1 of 1) PTHR10098//PTHR10098:SF117 - RAPSYN-RELATED // SUBFAMILY NOT NAMED,blue,NA
Manes.11G017601.v8.1,Manes.11G017601,(1 of 3) PTHR11562:SF23 - METAL TOLERANCE PROTEIN C2,red,NA
Manes.11G018400.v8.1,Manes.11G018400,(1 of 2) K14085 - aldehyde dehydrogenase family 7 member A1 (ALDH7A1),skyblue3,NA
Manes.11G018600.v8.1,Manes.11G018600,(1 of 4) PTHR12266//PTHR12266:SF9 - NA+/CA2+ K+ INDEPENDENT EXCHANGER // CATION/CALCIUM EXCHANGER 3-RELATED,red,NA
Manes.11G019300.v8.1,Manes.11G019300,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,blue,NA
Manes.11G033200.v8.1,Manes.11G033200,(1 of 1) PF01476//PF07714 - LysM domain (LysM) // Protein tyrosine kinase (Pkinase_Tyr),red,NA
Manes.11G040441.v8.1,Manes.11G040441,(1 of 1) PF00069//PF00085//PF02617 - Protein kinase domain (Pkinase) // Thioredoxin (Thioredoxin) // ATP-dependent Clp protease adaptor protein ClpS (ClpS),red,NA
Manes.11G044400.v8.1,Manes.11G044400,(1 of 4) K02922 - large subunit ribosomal protein L37e (RP-L37e; RPL37),red,NA
Manes.11G051400.v8.1,Manes.11G051400,(1 of 2) K06184 - ATP-binding cassette; subfamily F; member 1 (ABCF1),skyblue3,NA
Manes.11G050000.v8.1,Manes.11G050000,(1 of 20) 3.6.3.25 - Sulfate-transporting ATPase,red,NA
Manes.11G052200.v8.1,Manes.11G052200,(1 of 2) K02265 - cytochrome c oxidase subunit 5b (COX5B),blue,NA
Manes.11G053700.v8.1,Manes.11G053700,(1 of 225) 3.2.1.15 - Polygalacturonase / Pectinase,skyblue3,carb
Manes.11G057300.v8.1,Manes.11G057300,(1 of 1) PTHR27001//PTHR27001:SF88 - FAMILY NOT NAMED // PROTEIN KINASE SUPERFAMILY PROTEIN,blue,NA
Manes.11G057500.v8.1,Manes.11G057500,(1 of 7) K00759 - adenine phosphoribosyltransferase (APRT; apt),blue,NA
Manes.11G057800.v8.1,Manes.11G057800,(1 of 1) K14769 - U3 small nucleolar RNA-associated protein 11 (UTP11),blue,NA
Manes.11G058800.v8.1,Manes.11G058800,(1 of 2) PTHR12601//PTHR12601:SF18 - EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT  EIF-3 // TETRATRICOPEPTIDE REPEAT-CONTAINING PROTEIN,blue,NA
Manes.11G060900.v8.1,Manes.11G060900,NA,blue,NA
Manes.11G063100.v8.1,Manes.11G063100,NA,red,NA
Manes.11G066600.v8.1,Manes.11G066600,(1 of 9) 3.2.2.20 - DNA-3-methyladenine glycosylase I / DNA-3-methyladenine glycosidase I,red,NA
Manes.11G067700.v8.1,Manes.11G067700,NA,blue,NA
Manes.11G069100.v8.1,Manes.11G069100,(1 of 2) PTHR31150:SF5 - ZINC ION BINDING PROTEIN,red,NA
Manes.11G071900.v8.1,Manes.11G071900,(1 of 3) K03265 - peptide chain release factor subunit 1 (ETF1; ERF1),blue,NA
Manes.11G074000.v8.1,Manes.11G074000,(1 of 3) K04681 - retinoblastoma-like protein 1 (RBL1),blue,NA
Manes.11G076200.v8.1,Manes.11G076200,NA,blue,NA
Manes.11G078800.v8.1,Manes.11G078800,NA,blue,NA
Manes.11G086500.v8.1,Manes.11G086500,(1 of 1) PTHR31964:SF26 - SUGAR UTILIZATION REGULATORY PROTEIN IMP2,blue,NA
Manes.11G085500.v8.1,Manes.11G085500,(1 of 1) PTHR22572:SF111 - GLUCOSE-1-PHOSPHATE ADENYLYLTRANSFERASE LARGE SUBUNIT 3; CHLOROPLASTIC-RELATED,blue,carb
Manes.11G085200.v8.1,Manes.11G085200,NA,blue,NA
