gene_id,locusName,Description,colors,class,gene_metabolite
Manes.09G032200.v8.1,Manes.09G032200,(1 of 1) PTHR14894//PTHR14894:SF0 - CDK5 REGULATORY SUBUNIT-ASSOCIATED PROTEIN 3 // CDK5 REGULATORY SUBUNIT-ASSOCIATED PROTEIN 3,black,NA,gene
Manes.09G033200.v8.1,Manes.09G033200,(1 of 2) KOG0148//KOG0149 - Apoptosis-promoting RNA-binding protein TIA-1/TIAR (RRM superfamily) // Predicted RNA-binding protein SEB4 (RRM superfamily),lightcyan,NA,gene
Manes.09G036600.v8.1,Manes.09G036600,(1 of 1) PF00046//PF02183//PF03101//PF04618 - Homeobox domain (Homeobox) // Homeobox associated leucine zipper (HALZ) // FAR1 DNA-binding domain (FAR1) // HD-ZIP protein N terminus (HD-ZIP_N),black,NA,gene
Manes.09G038300.v8.1,Manes.09G038300,(1 of 1) PF07035 - Colon cancer-associated protein Mic1-like (Mic1),black,NA,gene
Manes.09G038600.v8.1,Manes.09G038600,,black,NA,gene
Manes.09G039200.v8.1,Manes.09G039200,(1 of 2) K02889 - large subunit ribosomal protein L21e (RP-L21e; RPL21),lightcyan,NA,gene
Manes.09G040700.v8.1,Manes.09G040700,(1 of 2) K03252 - translation initiation factor 3 subunit C (EIF3C),lightcyan,NA,gene
Manes.09G042800.v8.1,Manes.09G042800,,black,NA,gene
Manes.09G045000.v8.1,Manes.09G045000,(1 of 1) PTHR11839:SF10 - NUDIX HYDROLASE 27; CHLOROPLASTIC,black,NA,gene
Manes.09G054400.v8.1,Manes.09G054400,(1 of 5) K13161 - heterogeneous nuclear ribonucleoprotein R (HNRNPR),black,NA,gene
Manes.09G056200.v8.1,Manes.09G056200,(1 of 3) PTHR10992//PTHR10992:SF740 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED,lightcyan,carb,gene
Manes.09G057000.v8.1,Manes.09G057000,(1 of 2) PTHR22835//PTHR22835:SF216 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED,black,NA,gene
Manes.09G058500.v8.1,Manes.09G058500,(1 of 2) PTHR24351//PTHR24351:SF92 - RIBOSOMAL PROTEIN S6 KINASE // PROTEIN KINASE-RELATED,skyblue4,NA,gene
Manes.09G058676.v8.1,Manes.09G058676,(1 of 2) PTHR10357//PTHR10357:SF141 - ALPHA-AMYLASE // 1;4-ALPHA-GLUCAN-BRANCHING ENZYME 2-1; CHLOROPLASTIC/AMYLOPLASTIC-RELATED,black,carb,gene
Manes.09G058984.v8.1,Manes.09G058984,(1 of 4) KOG2071 - mRNA cleavage and polyadenylation factor I/II complex; subunit Pcf11,lightcyan,NA,gene
Manes.09G059028.v8.1,Manes.09G059028,(1 of 2) PTHR10015//PTHR10015:SF164 - HEAT SHOCK TRANSCRIPTION FACTOR // HEAT STRESS TRANSCRIPTION FACTOR A-3,black,NA,gene
Manes.09G063060.v8.1,Manes.09G063060,(1 of 1) PTHR10641//PTHR10641:SF636 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED,plum3,NA,gene
Manes.09G066300.v8.1,Manes.09G066300,(1 of 3) PTHR22814:SF113 - HEAVY-METAL-ASSOCIATED DOMAIN-CONTAINING PROTEIN-RELATED,lavenderblush2,NA,gene
Manes.09G066900.v8.1,Manes.09G066900,(1 of 2) KOG3918 - Predicted membrane protein,black,NA,gene
Manes.09G067800.v8.1,Manes.09G067800,(1 of 8) K11294 - nucleolin (NCL; NSR1),black,NA,gene
Manes.09G079800.v8.1,Manes.09G079800,(1 of 2) PTHR12802//PTHR12802:SF52 - SWI/SNF COMPLEX-RELATED // PROTEIN REVEILLE 4-RELATED,lavenderblush2,NA,gene
Manes.09G076319.v8.1,Manes.09G076319,(1 of 5) K12462 - Rho GDP-dissociation inhibitor (ARHGDI; RHOGDI),bisque4,NA,gene
Manes.09G070538.v8.1,Manes.09G070538,(1 of 4) PTHR11926//PTHR11926:SF242 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // UDP-GLYCOSYLTRANSFERASE 71B2-RELATED,white,NA,gene
Manes.09G073009.v8.1,Manes.09G073009,(1 of 1) PTHR12419//PTHR12419:SF6 - OTU DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.09G077400.v8.1,Manes.09G077400,(1 of 1) PTHR32133:SF121 - F-BOX PROTEIN CPR30,black,NA,gene
Manes.09G083000.v8.1,Manes.09G083000,(1 of 25) PF01190 - Pollen proteins Ole e I like (Pollen_Ole_e_I),black,NA,gene
Manes.09G087400.v8.1,Manes.09G087400,(1 of 1) K12492 - ADP-ribosylation factor GTPase-activating protein 1 (ARFGAP1),black,NA,gene
Manes.09G095800.v8.1,Manes.09G095800,(1 of 3) PTHR34670:SF3 - EXPRESSED PROTEIN,black,NA,gene
Manes.09G098300.v8.1,Manes.09G098300,(1 of 1) K06700 - proteasome inhibitor subunit 1 (PI31) (PSMF1),black,NA,gene
Manes.09G098800.v8.1,Manes.09G098800,(1 of 9) PTHR11260//PTHR11260:SF303 - GLUTATHIONE S-TRANSFERASE; GST; SUPERFAMILY; GST DOMAIN CONTAINING // GLUTATHIONE S-TRANSFERASE U1-RELATED,black,NA,gene
Manes.09G098760.v8.1,Manes.09G098760,(1 of 46) PF00582 - Universal stress protein family (Usp),black,NA,gene
Manes.09G109200.v8.1,Manes.09G109200,,bisque4,NA,gene
Manes.09G109600.v8.1,Manes.09G109600,(1 of 5) K14293 - importin subunit beta-1 (KPNB1),plum3,NA,gene
Manes.09G110101.v8.1,Manes.09G110101,,black,NA,gene
Manes.09G110900.v8.1,Manes.09G110900,(1 of 1) PTHR32285:SF11 - PROTEIN TRICHOME BIREFRINGENCE-LIKE 34,white,NA,gene
Manes.09G115100.v8.1,Manes.09G115100,(1 of 1) PF01453//PF08277 - D-mannose binding lectin (B_lectin) // PAN-like domain (PAN_3),black,NA,gene
Manes.09G116400.v8.1,Manes.09G116400,(1 of 3) PTHR33057//PTHR33057:SF22 - FAMILY NOT NAMED // OVATE FAMILY PROTEIN 1-RELATED,white,NA,gene
Manes.09G121000.v8.1,Manes.09G121000,(1 of 1) PTHR31419//PTHR31419:SF1 - FAMILY NOT NAMED // AUXIN EFFLUX CARRIER FAMILY PROTEIN,white,NA,gene
Manes.09G122000.v8.1,Manes.09G122000,(1 of 2) PTHR11040:SF70 - METAL HOMEOSTASIS FACTOR ATX2,black,NA,gene
Manes.09G130200.v8.1,Manes.09G130200,(1 of 138) KOG0156 - Cytochrome P450 CYP2 subfamily,black,NA,gene
Manes.09G130400.v8.1,Manes.09G130400,(1 of 1) PTHR34809//PTHR34809:SF1 - FAMILY NOT NAMED // MALTOSE EXCESS PROTEIN 1; CHLOROPLASTIC-RELATED,lightcyan,NA,gene
Manes.09G131800.v8.1,Manes.09G131800,(1 of 5) PF16709 - Fused Ig-PH domain of plant-specific actin-binding protein (SCAB-IgPH),lightcyan,NA,gene
Manes.09G131900.v8.1,Manes.09G131900,(1 of 3) PF12070 - Protein of unknown function (DUF3550/UPF0682) (DUF3550),lightcyan,NA,gene
Manes.09G132900.v8.1,Manes.09G132900,(1 of 2) K17292 - tubulin-specific chaperone A (TBCA),lightcyan,NA,gene
Manes.09G134000.v8.1,Manes.09G134000,(1 of 1) PTHR11229//PTHR11229:SF5 - 50S RIBOSOMAL PROTEIN L3 // 50S RIBOSOMAL PROTEIN L3-1; CHLOROPLASTIC,white,NA,gene
Manes.09G135500.v8.1,Manes.09G135500,(1 of 2) PTHR23180:SF202 - ADP-RIBOSYLATION FACTOR GTPASE-ACTIVATING PROTEIN AGD14-RELATED,black,NA,gene
Manes.09G138300.v8.1,Manes.09G138300,,lightcyan,NA,gene
Manes.09G138400.v8.1,Manes.09G138400,(1 of 1) PTHR10910//PTHR10910:SF95 - EUKARYOTE SPECIFIC DSRNA BINDING PROTEIN // DOUBLE-STRANDED RNA-BINDING PROTEIN 4,black,NA,gene
Manes.09G139000.v8.1,Manes.09G139000,(1 of 259) PF00076 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1),bisque4,NA,gene
Manes.09G143800.v8.1,Manes.09G143800,(1 of 2) PTHR31744:SF10 - NAC DOMAIN CONTAINING PROTEIN 87,lightcyan,NA,gene
Manes.09G144500.v8.1,Manes.09G144500,(1 of 2) PTHR19957:SF91 - SYNTAXIN-RELATED PROTEIN KNOLLE,plum3,NA,gene
Manes.09G149900.v8.1,Manes.09G149900,,white,NA,gene
Manes.09G152200.v8.1,Manes.09G152200,(1 of 2) 3.6.4.9 - Chaperonin ATPase / Chaperonin,lightcyan,NA,gene
Manes.09G153000.v8.1,Manes.09G153000,(1 of 163) PF00010 - Helix-loop-helix DNA-binding domain (HLH),white,NA,gene
Manes.09G154700.v8.1,Manes.09G154700,(1 of 2) KOG3060 - Uncharacterized conserved protein,skyblue4,NA,gene
Manes.09G155300.v8.1,Manes.09G155300,(1 of 15) PF05910 - Plant protein of unknown function (DUF868) (DUF868),black,NA,gene
Manes.09G155500.v8.1,Manes.09G155500,,lightcyan,NA,gene
Manes.09G157800.v8.1,Manes.09G157800,(1 of 2) PF02810 - SEC-C motif (SEC-C),skyblue4,NA,gene
Manes.09G161900.v8.1,Manes.09G161900,(1 of 3) PTHR13268//PTHR13268:SF2 - BREAST CARCINOMA AMPLIFIED SEQUENCE 3 // AUTOPHAGY-RELATED PROTEIN 18G,black,NA,gene
Manes.09G166900.v8.1,Manes.09G166900,(1 of 1) K18636 - microtubule-binding protein TANGLED1 (TAN1),plum3,NA,gene
Manes.09G167000.v8.1,Manes.09G167000,(1 of 1) KOG0239//KOG4280 - Kinesin (KAR3 subfamily) // Kinesin-like protein,plum3,NA,gene
Manes.09G170000.v8.1,Manes.09G170000,(1 of 5) PF05755 - Rubber elongation factor protein (REF) (REF),black,NA,gene
Manes.09G170800.v8.1,Manes.09G170800,(1 of 4) KOG1727 - Microtubule-binding protein (translationally controlled tumor protein),black,NA,gene
Manes.09G171500.v8.1,Manes.09G171500,(1 of 2) PF03024 - Folate receptor family (Folate_rec),bisque4,NA,gene
Manes.09G176000.v8.1,Manes.09G176000,,skyblue4,NA,gene
Manes.09G177000.v8.1,Manes.09G177000,(1 of 5) KOG1877 - Putative transmembrane protein cmp44E,lightcyan,NA,gene
Manes.09G180500.v8.1,Manes.09G180500,(1 of 2) PTHR32227:SF118 - CARBOHYDRATE-BINDING X8 DOMAIN-CONTAINING PROTEIN,black,NA,gene
Manes.09G180600.v8.1,Manes.09G180600,,black,NA,gene
Manes.09G182100.v8.1,Manes.09G182100,(1 of 2) PTHR21562//PTHR21562:SF5 - NOTUM-RELATED // PECTINACETYLESTERASE FAMILY PROTEIN,white,NA,gene
Manes.09G183100.v8.1,Manes.09G183100,(1 of 6) PTHR32278//PTHR32278:SF6 - FAMILY NOT NAMED // F-BOX PROTEIN PP2-B1-RELATED,black,NA,gene
Manes.09G183950.v8.1,Manes.09G183950,(1 of 1) PF00350//PF02212 - Dynamin family (Dynamin_N) // Dynamin GTPase effector domain (GED),lightcyan,NA,gene
Manes.09G172300.v8.1,Manes.09G172300,(1 of 2) PTHR12428//PTHR12428:SF22 - OXA1 // ALBINO3-LIKE PROTEIN 2; CHLOROPLASTIC-RELATED,lightcyan,NA,gene
Manes.09G185200.v8.1,Manes.09G185200,(1 of 1) PTHR12506//PTHR12506:SF21//PTHR12506:SF25 - PROTEIN PHOSPHATASE RELATED // SUBFAMILY NOT NAMED // SUBFAMILY NOT NAMED,black,NA,gene
Manes.09G185600.v8.1,Manes.09G185600,(1 of 4) PTHR27001//PTHR27001:SF224 - FAMILY NOT NAMED // SOMATIC EMBRYOGENESIS RECEPTOR KINASE 1,white,NA,gene
Manes.09G186000.v8.1,Manes.09G186000,(1 of 2) PTHR31373//PTHR31373:SF0 - FAMILY NOT NAMED // EMB|CAB86628.1,lightcyan,NA,gene
Manes.09G186500.v8.1,Manes.09G186500,(1 of 1) PTHR23081:SF2 - RNA POLYMERASE II C-TERMINAL DOMAIN PHOSPHATASE-LIKE 3,lightcyan,NA,gene
Manes.10G001600.v8.1,Manes.10G001600,,black,NA,gene
Manes.10G000600.v8.1,Manes.10G000600,(1 of 1) PTHR10994:SF67 - RETICULON-LIKE PROTEIN B16,lightcyan,NA,gene
Manes.10G006600.v8.1,Manes.10G006600,(1 of 2) K15296 - alpha-soluble NSF attachment protein (NAPA; SNAPA; SEC17),bisque4,NA,gene
Manes.10G007900.v8.1,Manes.10G007900,(1 of 4) PTHR31213//PTHR31213:SF3 - FAMILY NOT NAMED // ABSCISIC ACID RECEPTOR PYL4,lavenderblush2,NA,gene
Manes.10G009800.v8.1,Manes.10G009800,(1 of 1) PTHR14030//PTHR14030:SF2 - MITOTIC CHECKPOINT SERINE/THREONINE-PROTEIN KINASE BUB1 // SUBFAMILY NOT NAMED,black,NA,gene
Manes.10G017000.v8.1,Manes.10G017000,(1 of 3) PTHR32246:SF19 - CALCIUM-DEPENDENT LIPID-BINDING DOMAIN PROTEIN,white,NA,gene
Manes.10G020100.v8.1,Manes.10G020100,(1 of 10) PTHR11527//PTHR11527:SF152 - SMALL HEAT-SHOCK PROTEIN  HSP20  FAMILY // SUBFAMILY NOT NAMED,black,NA,gene
Manes.10G020800.v8.1,Manes.10G020800,,black,NA,gene
Manes.10G021100.v8.1,Manes.10G021100,,white,NA,gene
Manes.10G021300.v8.1,Manes.10G021300,,black,NA,gene
Manes.10G022200.v8.1,Manes.10G022200,(1 of 2) PTHR24209//PTHR24209:SF7 - FAMILY NOT NAMED // PROTEIN DA1-RELATED 2,plum3,NA,gene
Manes.10G022450.v8.1,Manes.10G022450,(1 of 10) PTHR23155//PTHR23155:SF634 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,skyblue4,NA,gene
Manes.10G025000.v8.1,Manes.10G025000,(1 of 2) 2.7.7.13//2.7.7.22 - Mannose-1-phosphate guanylyltransferase / GTP-mannose-1-phosphate guanylyltransferase // Mannose-1-phosphate guanylyltransferase (GDP) / GDP-mannose pyrophosphorylase,black,NA,gene
Manes.10G026300.v8.1,Manes.10G026300,(1 of 1) PTHR12271//PTHR12271:SF40 - POLY A  POLYMERASE CID  PAP -RELATED // POLY(A) RNA POLYMERASE GLD2,black,NA,gene
Manes.10G026351.v8.1,Manes.10G026351,,black,NA,gene
Manes.10G029400.v8.1,Manes.10G029400,(1 of 5) PTHR31867//PTHR31867:SF9 - FAMILY NOT NAMED // EXPANSIN-A6,black,NA,gene
Manes.10G029532.v8.1,Manes.10G029532,,white,NA,gene
Manes.10G031200.v8.1,Manes.10G031200,(1 of 2) PTHR31992:SF26 - DOF ZINC FINGER PROTEIN DOF2.4,black,NA,gene
Manes.10G032100.v8.1,Manes.10G032100,(1 of 3) K10575 - ubiquitin-conjugating enzyme E2 G1 (UBE2G1; UBC7),lightcyan,NA,gene
Manes.10G036400.v8.1,Manes.10G036400,(1 of 2) PTHR11614//PTHR11614:SF92 - PHOSPHOLIPASE-RELATED // ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED,lavenderblush2,NA,gene
Manes.10G036336.v8.1,Manes.10G036336,(1 of 3) PTHR12542:SF26 - EXOCYST SUBUNIT EXO70 FAMILY PROTEIN H1-RELATED,lightcyan,NA,gene
Manes.10G041600.v8.1,Manes.10G041600,(1 of 17) KOG0149 - Predicted RNA-binding protein SEB4 (RRM superfamily),black,NA,gene
Manes.10G045200.v8.1,Manes.10G045200,(1 of 1) 4.2.3.5 - Chorismate synthase / 5-enolpyruvylshikimate-3-phosphate phospholyase,lightcyan,NA,gene
Manes.10G048700.v8.1,Manes.10G048700,(1 of 1) PTHR19241//PTHR19241:SF304 - ATP-BINDING CASSETTE TRANSPORTER // ABC TRANSPORTER G FAMILY MEMBER 24,bisque4,NA,gene
Manes.10G052301.v8.1,Manes.10G052301,(1 of 1) PTHR31989:SF29 - F18K10.6 PROTEIN-RELATED,black,NA,gene
Manes.10G058300.v8.1,Manes.10G058300,(1 of 6) PF01424//PF12752 - R3H domain (R3H) // SUZ domain (SUZ),white,NA,gene
Manes.10G058650.v8.1,Manes.10G058650,(1 of 1) K14347 - solute carrier family 10 (sodium/bile acid cotransporter); member 7 (SLC10A7; P7),skyblue4,NA,gene
Manes.10G058900.v8.1,Manes.10G058900,(1 of 4) K02962 - small subunit ribosomal protein S17e (RP-S17e; RPS17),skyblue4,NA,gene
Manes.10G059400.v8.1,Manes.10G059400,(1 of 8) PF02330 - Mitochondrial glycoprotein (MAM33),black,NA,gene
Manes.10G062400.v8.1,Manes.10G062400,(1 of 7) K08511 - vesicle-associated membrane protein 72 (ATVAMP72),lavenderblush2,NA,gene
Manes.10G062800.v8.1,Manes.10G062800,(1 of 8) PTHR24078:SF261 - DNAJ (HSP40) HOMOLOG; SUBFAMILY A; MEMBER 3A,lavenderblush2,NA,gene
Manes.10G066800.v8.1,Manes.10G066800,(1 of 7) PTHR13068:SF18 - EMB|CAB62602.1,black,NA,gene
Manes.10G063700.v8.1,Manes.10G063700,(1 of 1) PTHR10887//PTHR10887:SF372//PTHR21529 - DNA2/NAM7 HELICASE FAMILY // SUBFAMILY NOT NAMED // MAMMARY TURMOR VIRUS RECEPTOR HOMOLOG 1; 2  MTVR1; 2,black,NA,gene
Manes.10G067800.v8.1,Manes.10G067800,(1 of 4) PTHR12357//PTHR12357:SF21 - YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.10G068400.v8.1,Manes.10G068400,(1 of 1) PTHR10110//PTHR10110:SF119 - SODIUM/HYDROGEN EXCHANGER // SODIUM/HYDROGEN EXCHANGER 5-RELATED,lightcyan,NA,gene
Manes.10G068500.v8.1,Manes.10G068500,(1 of 8) PF00069//PF00560//PF13855 - Protein kinase domain (Pkinase) // Leucine Rich Repeat (LRR_1) // Leucine rich repeat (LRR_8),lightcyan,NA,gene
Manes.10G072200.v8.1,Manes.10G072200,(1 of 5) K14802 - phospholipid-transporting ATPase [EC:3.6.3.1] (DRS2; ATP8A),lightcyan,NA,gene
Manes.10G071200.v8.1,Manes.10G071200,(1 of 3) 3.1.3.24 - Sucrose-phosphate phosphatase / Sucrose-6-phosphate phosphatase,lightcyan,carb,gene
Manes.10G056200.v8.1,Manes.10G056200,(1 of 3) PF08553 - VID27 cytoplasmic protein (VID27),black,NA,gene
Manes.10G073200.v8.1,Manes.10G073200,(1 of 13) PF04788 - Protein of unknown function (DUF620) (DUF620),lightcyan,NA,gene
Manes.10G075100.v8.1,Manes.10G075100,(1 of 3) PTHR10177//PTHR10177:SF100 - CYCLINE // CYCLIN-A3-2-RELATED,white,NA,gene
Manes.10G076074.v8.1,Manes.10G076074,,white,NA,gene
Manes.10G079000.v8.1,Manes.10G079000,(1 of 55) PF13839 - GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p (PC-Esterase),skyblue4,NA,gene
Manes.10G080400.v8.1,Manes.10G080400,(1 of 18) 3.5.1.98 - Histone deacetylase / HDAC,black,NA,gene
Manes.10G082400.v8.1,Manes.10G082400,(1 of 4) PTHR21717//PTHR21717:SF27 - TELOMERIC REPEAT BINDING PROTEIN // TELOMERE REPEAT-BINDING FACTOR 2-RELATED,white,NA,gene
Manes.10G084200.v8.1,Manes.10G084200,(1 of 1) PF02162//PF12734 - XYPPX repeat (two copies) (XYPPX) // Cysteine-rich TM module stress tolerance (CYSTM),white,NA,gene
Manes.10G094333.v8.1,Manes.10G094333,(1 of 2) PTHR22880//PTHR22880:SF147 - FALZ-RELATED BROMODOMAIN-CONTAINING PROTEINS // SUBFAMILY NOT NAMED,plum3,NA,gene
Manes.10G103000.v8.1,Manes.10G103000,(1 of 7) PTHR31376//PTHR31376:SF1 - FAMILY NOT NAMED // PURINE PERMEASE 1-RELATED,black,NA,gene
Manes.10G105156.v8.1,Manes.10G105156,(1 of 2) PTHR31279//PTHR31279:SF12 - FAMILY NOT NAMED // PHI-1-LIKE PROTEIN,black,NA,gene
Manes.10G105300.v8.1,Manes.10G105300,(1 of 24) 2.4.1.324 - 7-deoxyloganetin glucosyltransferase / UGT85A24,lightcyan,NA,gene
Manes.10G106300.v8.1,Manes.10G106300,(1 of 1) PTHR13479//PTHR13479:SF44 - 30S RIBOSOMAL PROTEIN S18 // F10K1.8 PROTEIN,lightcyan,NA,gene
Manes.10G110100.v8.1,Manes.10G110100,(1 of 1) PTHR11689//PTHR11689:SF87 - CHLORIDE CHANNEL // SUBFAMILY NOT NAMED,black,NA,gene
Manes.10G119200.v8.1,Manes.10G119200,(1 of 25) PF11955 - Plant organelle RNA recognition domain (PORR),bisque4,NA,gene
Manes.10G122600.v8.1,Manes.10G122600,(1 of 3) K04551 - ubiquitin B (UBB),black,NA,gene
Manes.10G133665.v8.1,Manes.10G133665,(1 of 45) KOG1947 - Leucine rich repeat proteins; some proteins contain F-box,lavenderblush2,NA,gene
Manes.10G135200.v8.1,Manes.10G135200,(1 of 5) 3.4.24.71 - Endothelin-converting enzyme 1 / ECE-1,white,NA,gene
Manes.10G140401.v8.1,Manes.10G140401,(1 of 49) PF00560//PF13855 - Leucine Rich Repeat (LRR_1) // Leucine rich repeat (LRR_8),black,NA,gene
Manes.10G139200.v8.1,Manes.10G139200,(1 of 2) PTHR10742:SF273 - POLYAMINE OXIDASE 1,lavenderblush2,NA,gene
Manes.10G141100.v8.1,Manes.10G141100,(1 of 1) K16615 - actin-related protein 7; plant (PARP7),white,NA,gene
Manes.10G141300.v8.1,Manes.10G141300,(1 of 1) PTHR10543:SF37 - CAROTENOID 9;10(9';10')-CLEAVAGE DIOXYGENASE 1,lightcyan,NA,gene
Manes.10G141651.v8.1,Manes.10G141651,(1 of 6) PTHR23155//PTHR23155:SF414 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,black,NA,gene
Manes.10G141700.v8.1,Manes.10G141700,(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,black,NA,gene
Manes.10G141900.v8.1,Manes.10G141900,(1 of 6) PTHR23155//PTHR23155:SF414 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,black,NA,gene
Manes.10G142200.v8.1,Manes.10G142200,(1 of 86) PTHR23155//PTHR23155:SF563 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,black,NA,gene
Manes.10G143800.v8.1,Manes.10G143800,(1 of 5) K19045 - E3 ubiquitin-protein ligase BIG BROTHER and related proteins [EC:6.3.2.19] (BB),black,NA,gene
Manes.10G144100.v8.1,Manes.10G144100,(1 of 39) K01188 - beta-glucosidase (E3.2.1.21),lightcyan,NA,gene
Manes.10G147900.v8.1,Manes.10G147900,(1 of 2) PTHR24078//PTHR24078:SF289 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED,black,NA,gene
Manes.11G001200.v8.1,Manes.11G001200,(1 of 1) PTHR10827//PTHR10827:SF52 - RETICULOCALBIN // IP16409P,lightcyan,NA,gene
Manes.11G001400.v8.1,Manes.11G001400,(1 of 5) PTHR31969//PTHR31969:SF1 - FAMILY NOT NAMED // GEM-LIKE PROTEIN 4-RELATED,white,NA,gene
Manes.11G002300.v8.1,Manes.11G002300,(1 of 2) K11841 - ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12] (USP10; UBP3),black,NA,gene
Manes.11G002700.v8.1,Manes.11G002700,(1 of 1) PTHR18829:SF0 - YAE1 DOMAIN-CONTAINING PROTEIN 1,black,NA,gene
Manes.11G004100.v8.1,Manes.11G004100,(1 of 1) PTHR10315//PTHR10315:SF29 - SEVEN IN ABSENTIA HOMOLOG // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.11G004900.v8.1,Manes.11G004900,(1 of 2) PTHR26402//PTHR26402:SF574 - RESPONSE REGULATOR OF TWO-COMPONENT SYSTEM // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.11G009900.v8.1,Manes.11G009900,(1 of 3) PTHR10641:SF475 - MYB TRANSCRIPTION FACTOR-RELATED,white,NA,gene
Manes.11G011200.v8.1,Manes.11G011200,(1 of 6) PTHR21493:SF131 - ALPHA/BETA-HYDROLASES,black,NA,gene
Manes.11G015400.v8.1,Manes.11G015400,(1 of 3) PTHR31307:SF4 - 6B-INTERACTING PROTEIN 1-LIKE 1-RELATED,black,NA,gene
Manes.11G015900.v8.1,Manes.11G015900,(1 of 3) K08517 - vesicle transport protein SEC22 (SEC22),white,NA,gene
Manes.11G016500.v8.1,Manes.11G016500,(1 of 1) PTHR10098//PTHR10098:SF117 - RAPSYN-RELATED // SUBFAMILY NOT NAMED,black,NA,gene
Manes.11G019300.v8.1,Manes.11G019300,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,black,NA,gene
Manes.11G022100.v8.1,Manes.11G022100,(1 of 5) 2.3.1.158//2.3.1.20 - Phospholipid:diacylglycerol acyltransferase / PDAT // Diacylglycerol O-acyltransferase / Diglyceride acyltransferase,lightcyan,NA,gene
Manes.11G023800.v8.1,Manes.11G023800,(1 of 18) PF12023 - Domain of unknown function (DUF3511) (DUF3511),skyblue4,NA,gene
Manes.11G025200.v8.1,Manes.11G025200,(1 of 2) K18121 - glyoxylate/succinic semialdehyde reductase (GLYR),skyblue4,NA,gene
Manes.11G027100.v8.1,Manes.11G027100,,lightcyan,NA,gene
Manes.11G030600.v8.1,Manes.11G030600,,black,NA,gene
Manes.11G032800.v8.1,Manes.11G032800,(1 of 4) PTHR32295//PTHR32295:SF10 - FAMILY NOT NAMED // CALMODULIN-BINDING FAMILY PROTEIN,bisque4,NA,gene
Manes.11G034400.v8.1,Manes.11G034400,(1 of 4) PTHR11909:SF73 - PROTEIN KINASE FAMILY PROTEIN,black,NA,gene
Manes.11G035100.v8.1,Manes.11G035100,(1 of 2) PTHR11615//PTHR11615:SF118 - NITRATE; FROMATE; IRON DEHYDROGENASE // SUBFAMILY NOT NAMED,lightcyan,NA,gene
Manes.11G037200.v8.1,Manes.11G037200,(1 of 3) PTHR11654//PTHR11654:SF157 - OLIGOPEPTIDE TRANSPORTER-RELATED // PROTEIN NRT1/ PTR FAMILY 1.1-RELATED,black,NA,gene
Manes.11G045066.v8.1,Manes.11G045066,(1 of 5) K10393 - kinesin family member 2/24 (KIF2_24; MCAK),white,NA,gene
Manes.11G045132.v8.1,Manes.11G045132,,lavenderblush2,NA,gene
Manes.11G049700.v8.1,Manes.11G049700,(1 of 2) PTHR31970:SF0 - MOLYBDATE TRANSPORTER 2,black,NA,gene
Manes.11G049100.v8.1,Manes.11G049100,(1 of 19) K11251 - histone H2A (H2A),black,NA,gene
Manes.11G051180.v8.1,Manes.11G051180,(1 of 1) K13338 - peroxin-1 (PEX1),black,NA,gene
Manes.11G052200.v8.1,Manes.11G052200,(1 of 2) K02265 - cytochrome c oxidase subunit 5b (COX5B),black,NA,gene
Manes.11G056000.v8.1,Manes.11G056000,,lavenderblush2,NA,gene
Manes.11G057300.v8.1,Manes.11G057300,(1 of 1) PTHR27001//PTHR27001:SF88 - FAMILY NOT NAMED // PROTEIN KINASE SUPERFAMILY PROTEIN,black,NA,gene
Manes.11G057500.v8.1,Manes.11G057500,(1 of 7) K00759 - adenine phosphoribosyltransferase (APRT; apt),lightcyan,NA,gene
Manes.11G057800.v8.1,Manes.11G057800,(1 of 1) K14769 - U3 small nucleolar RNA-associated protein 11 (UTP11),lightcyan,NA,gene
