gene_id,locusName,Description,colors,class,gene_metabolite
Manes.01G084300.v8.1,Manes.01G084300,(1 of 14) PF07797 - Protein of unknown function (DUF1639) (DUF1639),turquoise,NA,gene
Manes.01G084500.v8.1,Manes.01G084500,(1 of 7) PF00046//PF02183//PF04618 - Homeobox domain (Homeobox) // Homeobox associated leucine zipper (HALZ) // HD-ZIP protein N terminus (HD-ZIP_N),black,NA,gene
Manes.01G084600.v8.1,Manes.01G084600,(1 of 3) 3.1.3.16//3.1.3.27//3.1.3.48 - Protein-serine/threonine phosphatase / Serine/threonine specific protein phosphatase // Phosphatidylglycerophosphatase // Protein-tyrosine-phosphatase / PTPase,turquoise,NA,gene
Manes.01G084700.v8.1,Manes.01G084700,(1 of 2) 3.1.2.22 - Palmitoyl-protein hydrolase / Palmitoyl-protein thioesterase,turquoise,NA,gene
Manes.01G084900.v8.1,Manes.01G084900,(1 of 13) KOG0324 - Uncharacterized conserved protein,turquoise,NA,gene
Manes.01G085300.v8.1,Manes.01G085300,,purple,NA,gene
Manes.01G085900.v8.1,Manes.01G085900,(1 of 1) 4.2.1.18 - Methylglutaconyl-CoA hydratase,turquoise,NA,gene
Manes.01G087050.v8.1,Manes.01G087050,(1 of 1) PTHR15680:SF10 - 50S RIBOSOMAL PROTEIN L19-1; CHLOROPLASTIC-RELATED,black,NA,gene
Manes.01G087400.v8.1,Manes.01G087400,(1 of 2) PTHR23291:SF34 - BAX INHIBITOR 1,purple,NA,gene
Manes.01G087500.v8.1,Manes.01G087500,(1 of 1) PF00320//PF13919 - GATA zinc finger (GATA) // Asx homology domain (ASXH),turquoise,NA,gene
Manes.01G087700.v8.1,Manes.01G087700,(1 of 4) PTHR22884:SF370 - HISTONE-LYSINE N-METHYLTRANSFERASE; H3 LYSINE-9 SPECIFIC SUVH5-RELATED,turquoise,NA,gene
Manes.01G087900.v8.1,Manes.01G087900,(1 of 2) PTHR10381:SF25 - ATP-DEPENDENT CLP PROTEASE PROTEOLYTIC SUBUNIT-RELATED PROTEIN 4; CHLOROPLASTIC,turquoise,NA,gene
Manes.01G088700.v8.1,Manes.01G088700,(1 of 1) PTHR10795//PTHR10795:SF384 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G089600.v8.1,Manes.01G089600,(1 of 2) PTHR21337//PTHR21337:SF3 - PHOSPHO-2-DEHYDRO-3-DEOXYHEPTONATE ALDOLASE 1; 2 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G089800.v8.1,Manes.01G089800,(1 of 82) 5.2.1.8 - Peptidylprolyl isomerase / Rotamase,turquoise,NA,gene
Manes.01G089900.v8.1,Manes.01G089900,(1 of 56) PF14368 - Probable lipid transfer (LTP_2),black,NA,gene
Manes.01G090400.v8.1,Manes.01G090400,(1 of 5) K02915 - large subunit ribosomal protein L34e (RP-L34e; RPL34),turquoise,NA,gene
Manes.01G091400.v8.1,Manes.01G091400,(1 of 3) PTHR22950//PTHR22950:SF280 - AMINO ACID TRANSPORTER // TRANSMEMBRANE AMINO ACID TRANSPORTER FAMILY PROTEIN,turquoise,NA,gene
Manes.01G092000.v8.1,Manes.01G092000,(1 of 2) PTHR10759//PTHR10759:SF8 - 60S RIBOSOMAL PROTEIN L34 // SUBFAMILY NOT NAMED,black,NA,gene
Manes.01G092400.v8.1,Manes.01G092400,(1 of 1) PTHR12561//PTHR12561:SF9 - LIPOATE-PROTEIN LIGASE // BIOTIN/LIPOATE A/B PROTEIN LIGASE FAMILY PROTEIN,turquoise,NA,gene
Manes.01G092900.v8.1,Manes.01G092900,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.01G093400.v8.1,Manes.01G093400,(1 of 2) K01739 - cystathionine gamma-synthase (metB),black,NA,gene
Manes.01G093700.v8.1,Manes.01G093700,(1 of 31) PF07714//PF11721 - Protein tyrosine kinase (Pkinase_Tyr) // Di-glucose binding within endoplasmic reticulum (Malectin),purple,NA,gene
Manes.01G094700.v8.1,Manes.01G094700,(1 of 2) K15030 - translation initiation factor 3 subunit M (EIF3M),turquoise,NA,gene
Manes.01G096300.v8.1,Manes.01G096300,(1 of 3) PTHR27000//PTHR27000:SF205 - FAMILY NOT NAMED // LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE RPK2,turquoise,NA,gene
Manes.01G095900.v8.1,Manes.01G095900,(1 of 2) PTHR11802:SF43 - SERINE CARBOXYPEPTIDASE-LIKE 25,black,NA,gene
Manes.01G095500.v8.1,Manes.01G095500,(1 of 1) 2.7.7.48//3.4.21.98//3.6.1.15//3.6.4.13 - RNA-directed RNA polymerase / RNA nucleotidyltransferase (RNA-directed) // Hepacivirin / Hepatitis C virus NS3 serine proteinase // Nucleoside-triphosphate phosphatase / Nucleoside-triphosphatase // RNA helicase,black,NA,gene
Manes.01G128050.v8.1,Manes.01G128050,(1 of 19) 2.4.1.203 - Trans-zeatin O-beta-D-glucosyltransferase / Zeatin O-glucosyltransferase,black,NA,gene
Manes.01G097600.v8.1,Manes.01G097600,(1 of 2) K17732 - mitochondrial-processing peptidase subunit beta [EC:3.4.24.64] (PMPCB; MAS1),turquoise,NA,gene
Manes.01G097700.v8.1,Manes.01G097700,(1 of 3) K02966 - small subunit ribosomal protein S19e (RP-S19e; RPS19),turquoise,NA,gene
Manes.01G098000.v8.1,Manes.01G098000,,turquoise,NA,gene
Manes.01G098100.v8.1,Manes.01G098100,(1 of 1) PTHR23067:SF41 - AT30637P,turquoise,NA,gene
Manes.01G098400.v8.1,Manes.01G098400,(1 of 2) PTHR32116//PTHR32116:SF2 - FAMILY NOT NAMED // GALACTURONOSYLTRANSFERASE 13-RELATED,turquoise,NA,gene
Manes.01G099400.v8.1,Manes.01G099400,(1 of 1) K10597 - ubiquitin conjugation factor E4 B (UBE4B; UFD2),turquoise,NA,gene
Manes.01G099800.v8.1,Manes.01G099800,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.01G100000.v8.1,Manes.01G100000,(1 of 2) PTHR33021//PTHR33021:SF63 - FAMILY NOT NAMED // LAMIN-LIKE PROTEIN,turquoise,NA,gene
Manes.01G101200.v8.1,Manes.01G101200,(1 of 5) K08493 - vesicle transport through interaction with t-SNAREs 1 (VTI1),turquoise,NA,gene
Manes.01G101300.v8.1,Manes.01G101300,(1 of 3) PTHR33971:SF1 - GENOMIC DNA; CHROMOSOME 3; P1 CLONE:MRI12,turquoise,NA,gene
Manes.01G102700.v8.1,Manes.01G102700,(1 of 4) PTHR13593:SF46 - F21F23.12 PROTEIN,turquoise,NA,gene
Manes.01G103200.v8.1,Manes.01G103200,(1 of 4) PTHR11945//PTHR11945:SF155 - MADS BOX PROTEIN // AGAMOUS-LIKE MADS-BOX PROTEIN AGL8-RELATED,turquoise,NA,gene
Manes.01G103500.v8.1,Manes.01G103500,(1 of 2) PTHR22763//PTHR22763:SF34 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G103800.v8.1,Manes.01G103800,(1 of 3) PTHR31003:SF5 - MYB FAMILY TRANSCRIPTION FACTOR,turquoise,NA,gene
Manes.01G104300.v8.1,Manes.01G104300,(1 of 8) PTHR15245//PTHR15245:SF11 - SYMPLEKIN-RELATED // PHOSPHATIDYLINOSITOL 3-KINASE-RELATED PROTEIN KINASE,turquoise,NA,gene
Manes.01G105100.v8.1,Manes.01G105100,(1 of 2) PTHR35705:SF1 - WPP DOMAIN-INTERACTING TAIL-ANCHORED PROTEIN 1,turquoise,NA,gene
Manes.01G106800.v8.1,Manes.01G106800,(1 of 2) PTHR22957:SF212 - [PROTEIN ADP-RIBOSYLARGININE] HYDROLASE,turquoise,NA,gene
Manes.01G106900.v8.1,Manes.01G106900,(1 of 80) PF01535//PF13041//PF14432 - PPR repeat (PPR) // PPR repeat family (PPR_2) // DYW family of nucleic acid deaminases (DYW_deaminase),turquoise,NA,gene
Manes.01G107000.v8.1,Manes.01G107000,(1 of 15) KOG1003 - Actin filament-coating protein tropomyosin,turquoise,NA,gene
Manes.01G107200.v8.1,Manes.01G107200,,black,NA,gene
Manes.01G107400.v8.1,Manes.01G107400,(1 of 2) PTHR27001:SF132 - PROLINE-RICH RECEPTOR-LIKE PROTEIN KINASE PERK8,turquoise,NA,gene
Manes.01G108100.v8.1,Manes.01G108100,,turquoise,NA,gene
Manes.01G108700.v8.1,Manes.01G108700,(1 of 4) PTHR18860:SF27 - 14-3-3-LIKE PROTEIN GF14 LAMBDA,turquoise,NA,gene
Manes.01G108900.v8.1,Manes.01G108900,(1 of 2) K09498 - T-complex protein 1 subunit zeta (CCT6),turquoise,NA,gene
Manes.01G109200.v8.1,Manes.01G109200,(1 of 1) 1.5.1.30 - Flavin reductase (NADPH) / Riboflavine mononucleotide reductase,turquoise,NA,gene
Manes.01G110300.v8.1,Manes.01G110300,,black,NA,gene
Manes.01G111300.v8.1,Manes.01G111300,,turquoise,NA,gene
Manes.01G111400.v8.1,Manes.01G111400,(1 of 2) PTHR17224//PTHR17224:SF3 - PEPTIDYL-TRNA HYDROLASE // CHLOROPLASTIC GROUP IIB INTRON SPLICING FACILITATOR CRS2-A; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.01G111600.v8.1,Manes.01G111600,,turquoise,NA,gene
Manes.01G112200.v8.1,Manes.01G112200,(1 of 3) PTHR34542:SF1 - 50S RIBOSOMAL PROTEIN RELATED PROTEIN,turquoise,NA,gene
Manes.01G112900.v8.1,Manes.01G112900,(1 of 2) PTHR32059//PTHR32059:SF0 - FAMILY NOT NAMED // LISH DOMAIN AND HEAT REPEAT-CONTAINING PROTEIN KIAA1468,turquoise,NA,gene
Manes.01G113800.v8.1,Manes.01G113800,(1 of 18) PF12874 - Zinc-finger of C2H2 type (zf-met),turquoise,NA,gene
Manes.01G113900.v8.1,Manes.01G113900,(1 of 2) K10753 - histone chaperone ASF1 (ASF1),turquoise,NA,gene
Manes.01G115400.v8.1,Manes.01G115400,(1 of 2) PTHR10641//PTHR10641:SF550 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G115500.v8.1,Manes.01G115500,(1 of 53) PF14009 - Domain of unknown function (DUF4228) (DUF4228),black,NA,gene
Manes.01G116200.v8.1,Manes.01G116200,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.01G116300.v8.1,Manes.01G116300,(1 of 3) K02966 - small subunit ribosomal protein S19e (RP-S19e; RPS19),turquoise,NA,gene
Manes.01G116900.v8.1,Manes.01G116900,(1 of 2) PTHR23180//PTHR23180:SF285 - CENTAURIN/ARF // SUBFAMILY NOT NAMED,black,NA,gene
Manes.01G117900.v8.1,Manes.01G117900,(1 of 1) PTHR36725//PTHR36725:SF1 - FAMILY NOT NAMED // SENESCENCE-ASSOCIATED PROTEIN-RELATED,turquoise,NA,gene
Manes.01G118100.v8.1,Manes.01G118100,(1 of 2) PTHR10091//PTHR10091:SF8 - ALDOSE-1-EPIMERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G118300.v8.1,Manes.01G118300,(1 of 1) K10838 - xeroderma pigmentosum group C-complementing protein (XPC),turquoise,NA,gene
Manes.01G118500.v8.1,Manes.01G118500,(1 of 2) PTHR19965:SF33 - THO COMPLEX SUBUNIT 4D,turquoise,NA,gene
Manes.01G118800.v8.1,Manes.01G118800,(1 of 2) PTHR11711//PTHR11711:SF152 - ADP RIBOSYLATION FACTOR-RELATED // ADP-RIBOSYLATION FACTOR-LIKE A1A,turquoise,NA,gene
Manes.01G119600.v8.1,Manes.01G119600,(1 of 1) PTHR19959//PTHR19959:SF159 - KINESIN LIGHT CHAIN // TETRATRICOPEPTIDE REPEAT DOMAIN-CONTAINING PROTEIN,turquoise,NA,gene
Manes.01G119800.v8.1,Manes.01G119800,(1 of 2) K03247 - translation initiation factor 3 subunit H (EIF3H),turquoise,NA,gene
Manes.01G121500.v8.1,Manes.01G121500,,turquoise,NA,gene
Manes.01G122100.v8.1,Manes.01G122100,(1 of 35) PF03101 - FAR1 DNA-binding domain (FAR1),turquoise,NA,gene
Manes.01G122400.v8.1,Manes.01G122400,(1 of 5) 4.1.1.15 - Glutamate decarboxylase / L-glutamate 1-carboxy-lyase,turquoise,NA,gene
Manes.01G123200.v8.1,Manes.01G123200,(1 of 1) K08339 - autophagy-related protein 5 (ATG5),turquoise,NA,gene
Manes.01G123700.v8.1,Manes.01G123700,(1 of 1) K03352 - anaphase-promoting complex subunit 5 (APC5),black,NA,gene
Manes.01G124000.v8.1,Manes.01G124000,(1 of 1) PTHR13271//PTHR13271:SF19 - UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE // PROTEIN SET DOMAIN GROUP 40,turquoise,NA,gene
Manes.01G124200.v8.1,Manes.01G124200,(1 of 3) K02291 - phytoene synthase (crtB),turquoise,carot,gene
Manes.01G124300.v8.1,Manes.01G124300,(1 of 24) 2.4.1.324 - 7-deoxyloganetin glucosyltransferase / UGT85A24,turquoise,NA,gene
Manes.01G124600.v8.1,Manes.01G124600,(1 of 1) PTHR11019//PTHR11019:SF112 - THIJ/PFPI // DJ-1/THIJ/PFPI FAMILY PROTEIN,turquoise,NA,gene
Manes.01G124801.v8.1,Manes.01G124801,(1 of 2) PTHR10887//PTHR10887:SF358 - DNA2/NAM7 HELICASE FAMILY // P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASES SUPERFAMILY PROTEIN,purple,NA,gene
Manes.01G124900.v8.1,Manes.01G124900,(1 of 2) PTHR10887//PTHR10887:SF358 - DNA2/NAM7 HELICASE FAMILY // P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASES SUPERFAMILY PROTEIN,purple,NA,gene
Manes.01G125400.v8.1,Manes.01G125400,(1 of 5) PTHR23257//PTHR23257:SF541 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G125500.v8.1,Manes.01G125500,(1 of 6) K17964 - leucine-rich PPR motif-containing protein; mitochondrial (LRPPRC),turquoise,NA,gene
Manes.01G125800.v8.1,Manes.01G125800,(1 of 1) PTHR22911//PTHR22911:SF60 - ACYL-MALONYL CONDENSING ENZYME-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G126500.v8.1,Manes.01G126500,(1 of 1) K10867 - nijmegen breakage syndrome protein 1 (NBN; NBS1),black,NA,gene
Manes.01G127900.v8.1,Manes.01G127900,(1 of 2) PTHR27001:SF221 - PROTEIN KINASE FAMILY PROTEIN,turquoise,NA,gene
Manes.01G128600.v8.1,Manes.01G128600,(1 of 1) PTHR23272//PTHR23272:SF31 - BED FINGER-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G128700.v8.1,Manes.01G128700,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.01G130500.v8.1,Manes.01G130500,(1 of 1) PTHR11941//PTHR11941:SF94 - ENOYL-COA HYDRATASE-RELATED // 3-HYDROXYISOBUTYRYL-COA HYDROLASE-LIKE PROTEIN 5,turquoise,NA,gene
Manes.01G131100.v8.1,Manes.01G131100,(1 of 2) PTHR13683//PTHR13683:SF250 - ASPARTYL PROTEASES // ASPARTYL PROTEASE-LIKE PROTEIN,turquoise,NA,gene
Manes.01G131200.v8.1,Manes.01G131200,(1 of 3) PTHR22838:SF3 - WD-REPEAT PROTEIN-LIKE,turquoise,NA,gene
Manes.01G131400.v8.1,Manes.01G131400,(1 of 2) PTHR10994:SF62 - RETICULON-LIKE PROTEIN B8,turquoise,NA,gene
Manes.01G131500.v8.1,Manes.01G131500,(1 of 2) 1.1.1.65 - Pyridoxine 4-dehydrogenase / Pyridoxine dehydrogenase,turquoise,NA,gene
Manes.01G132000.v8.1,Manes.01G132000,(1 of 2) PTHR31165//PTHR31165:SF10 - FAMILY NOT NAMED // PROTEIN LIGHT-DEPENDENT SHORT HYPOCOTYLS 10-RELATED,turquoise,NA,gene
Manes.01G132300.v8.1,Manes.01G132300,(1 of 1) PTHR18934:SF115 - NUCLEAR DEIH-BOXHELICASE-RELATED,turquoise,NA,gene
Manes.01G133000.v8.1,Manes.01G133000,(1 of 3) 2.7.1.26 - Riboflavin kinase / RFK,turquoise,NA,gene
Manes.01G133100.v8.1,Manes.01G133100,(1 of 3) PTHR18860//PTHR18860:SF31 - 14-3-3 PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G134400.v8.1,Manes.01G134400,(1 of 2) K11093 - U1 small nuclear ribonucleoprotein 70kDa (SNRP70),turquoise,NA,gene
Manes.01G136100.v8.1,Manes.01G136100,(1 of 1) K12399 - AP-3 complex subunit sigma (AP3S),turquoise,NA,gene
Manes.01G136850.v8.1,Manes.01G136850,(1 of 3) 2.7.7.3 - Pantetheine-phosphate adenylyltransferase / PPAT,purple,NA,gene
Manes.01G137500.v8.1,Manes.01G137500,(1 of 3) PTHR10286//PTHR10286:SF13 - INORGANIC PYROPHOSPHATASE // INORGANIC PYROPHOSPHATASE-LIKE PROTEIN,black,NA,gene
Manes.01G137600.v8.1,Manes.01G137600,(1 of 4) PTHR23172//PTHR23172:SF19 - AUXILIN/CYCLIN G-ASSOCIATED KINASE-RELATED // AUXILLIN; ISOFORM A,turquoise,NA,gene
Manes.01G137800.v8.1,Manes.01G137800,,black,NA,gene
Manes.01G138000.v8.1,Manes.01G138000,(1 of 1) K03242 - translation initiation factor 2 subunit 3 (EIF2S3),turquoise,NA,gene
Manes.01G138400.v8.1,Manes.01G138400,(1 of 1) PTHR31009//PTHR31009:SF9 - S-ADENOSYL-L-METHIONINE:CARBOXYL METHYLTRANSFERASE FAMILY PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G138700.v8.1,Manes.01G138700,(1 of 2) PTHR22814//PTHR22814:SF132 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G139500.v8.1,Manes.01G139500,(1 of 1) PTHR23070:SF26 - AAA-TYPE ATPASE LIKE PROTEIN,turquoise,NA,gene
Manes.01G139600.v8.1,Manes.01G139600,(1 of 2) PTHR21148:SF25 - PHOSDUCIN-LIKE PROTEIN 1,turquoise,NA,gene
Manes.01G139700.v8.1,Manes.01G139700,(1 of 3) PTHR23324//PTHR23324:SF55 - SEC14 RELATED PROTEIN // PHOSPHATIDYLINOSITOL/PHOSPHATIDYLCHOLINE TRANSFER PROTEIN SFH10-RELATED,turquoise,NA,gene
Manes.01G140200.v8.1,Manes.01G140200,(1 of 1) PTHR21368//PTHR21368:SF21 - 50S RIBOSOMAL PROTEIN L9 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G140300.v8.1,Manes.01G140300,(1 of 2) PTHR24089:SF321 - GM03767P,turquoise,NA,gene
Manes.01G140700.v8.1,Manes.01G140700,(1 of 1) 1.1.99.39 - D-2-hydroxyglutarate dehydrogenase,turquoise,NA,gene
Manes.01G140900.v8.1,Manes.01G140900,(1 of 1) PTHR10938//PTHR10938:SF2 - TRANSLATION INITIATION FACTOR IF-3 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G141100.v8.1,Manes.01G141100,(1 of 2) K07943 - ADP-ribosylation factor-like protein 2 (ARL2),black,NA,gene
Manes.01G141400.v8.1,Manes.01G141400,(1 of 1) PTHR20921//PTHR20921:SF1 - UNCHARACTERIZED // PROTEIN RTE1-HOMOLOG,turquoise,NA,gene
Manes.01G141600.v8.1,Manes.01G141600,(1 of 1) PTHR10108//PTHR10108:SF797 - METHYLTRANSFERASE // METHYLTRANSFERASE PMT27-RELATED,turquoise,NA,gene
Manes.01G141700.v8.1,Manes.01G141700,(1 of 1) PTHR10168:SF116 - GLUTAREDOXIN-C3,turquoise,NA,gene
Manes.01G142500.v8.1,Manes.01G142500,(1 of 2) KOG3156 - Uncharacterized membrane protein,turquoise,NA,gene
Manes.01G144400.v8.1,Manes.01G144400,(1 of 7) K02155 - V-type H+-transporting ATPase 16kDa proteolipid subunit (ATPeV0C; ATP6L),turquoise,NA,gene
Manes.01G145300.v8.1,Manes.01G145300,(1 of 1) PTHR23111//PTHR23111:SF37 - ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G145900.v8.1,Manes.01G145900,(1 of 1) PTHR23042:SF70 - TRANSCRIPTION FACTOR BHLH121,turquoise,NA,gene
Manes.01G146000.v8.1,Manes.01G146000,(1 of 1) K10772 - AP endonuclease 2 (APEX2),turquoise,NA,gene
Manes.01G146300.v8.1,Manes.01G146300,(1 of 4) PTHR23315:SF123 - ARMADILLO REPEAT ONLY 2 PROTEIN,black,NA,gene
Manes.01G147700.v8.1,Manes.01G147700,(1 of 4) PF06911 - Senescence-associated protein (Senescence),turquoise,NA,gene
Manes.01G147800.v8.1,Manes.01G147800,(1 of 2) K14537 - nuclear GTP-binding protein (NUG2; GNL2),turquoise,NA,gene
Manes.01G148000.v8.1,Manes.01G148000,(1 of 2) PTHR22765//PTHR22765:SF59 - RING FINGER AND PROTEASE ASSOCIATED DOMAIN-CONTAINING // RECEPTOR HOMOLOGY REGION; TRANSMEMBRANE DOMAIN- AND RING DOMAIN-CONTAINING PROTEIN 1,turquoise,NA,gene
Manes.01G148800.v8.1,Manes.01G148800,(1 of 3) K18468 - vacuolar protein sorting-associated protein 35 (VPS35),turquoise,NA,gene
Manes.01G148900.v8.1,Manes.01G148900,(1 of 2) PTHR22814:SF155 - HEAVY METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN 26,turquoise,NA,gene
Manes.01G149000.v8.1,Manes.01G149000,(1 of 6) PTHR22835//PTHR22835:SF184 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // GDSL ESTERASE/LIPASE EXL1-RELATED,purple,NA,gene
Manes.01G149200.v8.1,Manes.01G149200,(1 of 2) PTHR31704:SF3 - PROTEIN MID1-COMPLEMENTING ACTIVITY 1-RELATED,turquoise,NA,gene
Manes.01G150600.v8.1,Manes.01G150600,(1 of 1) PF13441 - YMGG-like Gly-zipper (Gly-zipper_YMGG),purple,NA,gene
Manes.01G151000.v8.1,Manes.01G151000,(1 of 1) K03006 - DNA-directed RNA polymerase II subunit RPB1 (RPB1; POLR2A),turquoise,NA,gene
Manes.01G151200.v8.1,Manes.01G151200,(1 of 6) K12897 - transformer-2 protein (TRA2),turquoise,NA,gene
Manes.01G151300.v8.1,Manes.01G151300,(1 of 1) PTHR24198:SF87 - ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN; CHLOROPLASTIC,turquoise,NA,gene
Manes.01G152000.v8.1,Manes.01G152000,(1 of 1) PTHR34573//PTHR34573:SF1 - FAMILY NOT NAMED // THIOL-DISULFIDE OXIDOREDUCTASE LTO1,turquoise,NA,gene
Manes.01G152100.v8.1,Manes.01G152100,(1 of 2) PTHR11106//PTHR11106:SF58 - GANGLIOSIDE INDUCED DIFFERENTIATION ASSOCIATED PROTEIN 2-RELATED // SUBFAMILY NOT NAMED,black,NA,gene
Manes.01G152300.v8.1,Manes.01G152300,(1 of 1) PTHR13710:SF81 - ATP-DEPENDENT DNA HELICASE Q-LIKE 3,turquoise,NA,gene
Manes.01G153300.v8.1,Manes.01G153300,(1 of 599) PF13041 - PPR repeat family (PPR_2),turquoise,NA,gene
Manes.01G153700.v8.1,Manes.01G153700,(1 of 1) KOG4687 - Uncharacterized coiled-coil protein,turquoise,NA,gene
Manes.01G154100.v8.1,Manes.01G154100,(1 of 1) PTHR13734:SF48 - POLYNUCLEOTIDE ADENYLYLTRANSFERASE FAMILY PROTEIN,turquoise,NA,gene
Manes.01G154200.v8.1,Manes.01G154200,(1 of 2) K04523 - ubiquilin (UBQLN; DSK2),turquoise,NA,gene
Manes.01G154900.v8.1,Manes.01G154900,(1 of 2) 4.3.3.7 - 4-hydroxy-tetrahydrodipicolinate synthase / Dihydrodipicolinate synthetase,turquoise,NA,gene
Manes.01G155000.v8.1,Manes.01G155000,(1 of 1) PTHR27001:SF32 - INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 4 PROTEIN-RELATED,turquoise,NA,gene
Manes.01G155200.v8.1,Manes.01G155200,(1 of 3) K12898 - heterogeneous nuclear ribonucleoprotein F/H (HNRNPF_H),turquoise,NA,gene
Manes.01G155900.v8.1,Manes.01G155900,(1 of 3) PTHR11216//PTHR11216:SF72 - EH DOMAIN // CALCIUM-BINDING EF HAND-CONTAINING PROTEIN,turquoise,NA,gene
Manes.01G156400.v8.1,Manes.01G156400,(1 of 2) K08852 - serine/threonine-protein kinase/endoribonuclease IRE1 (ERN1),turquoise,NA,gene
Manes.01G156500.v8.1,Manes.01G156500,(1 of 1) K12585 - exosome complex exonuclease DIS3/RRP44 (DIS3; RRP44),turquoise,NA,gene
Manes.01G157100.v8.1,Manes.01G157100,(1 of 1) K03264 - translation initiation factor 6 (EIF6),black,NA,gene
Manes.01G157300.v8.1,Manes.01G157300,(1 of 2) K15216 - RNA polymerase I-specific transcription initiation factor RRN3 (RRN3; TIFIA),turquoise,NA,gene
Manes.01G157400.v8.1,Manes.01G157400,(1 of 4) PTHR31500//PTHR31500:SF0 - FAMILY NOT NAMED // AT HOOK MOTIF DNA-BINDING FAMILY PROTEIN,turquoise,NA,gene
Manes.01G157600.v8.1,Manes.01G157600,(1 of 1) PTHR22912//PTHR22912:SF183 - DISULFIDE OXIDOREDUCTASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G158200.v8.1,Manes.01G158200,(1 of 2) K14457 - 2-acylglycerol O-acyltransferase 2 (MOGAT2; MGAT2),turquoise,NA,gene
Manes.01G158400.v8.1,Manes.01G158400,,turquoise,NA,gene
Manes.01G158600.v8.1,Manes.01G158600,,turquoise,NA,gene
Manes.01G158700.v8.1,Manes.01G158700,(1 of 1) PTHR10209//PTHR10209:SF108 - OXIDOREDUCTASE; 2OG-FE II  OXYGENASE FAMILY PROTEIN // 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE-LIKE PROTEIN,turquoise,NA,gene
Manes.01G158800.v8.1,Manes.01G158800,(1 of 1) PF09379 - FERM N-terminal domain (FERM_N),turquoise,NA,gene
Manes.01G159100.v8.1,Manes.01G159100,(1 of 1) PTHR10625:SF121 - HISTONE DEACETYLASE 8,turquoise,NA,gene
Manes.01G159200.v8.1,Manes.01G159200,(1 of 2) PTHR19241//PTHR19241:SF271 - ATP-BINDING CASSETTE TRANSPORTER // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G159600.v8.1,Manes.01G159600,(1 of 2) PTHR13466//PTHR13466:SF6 - TEX2 PROTEIN-RELATED // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G159800.v8.1,Manes.01G159800,(1 of 2) PTHR11452//PTHR11452:SF33 - ALPHA-GALACTOSIDASE/ALPHA-N-ACETYLGALACTOSAMINIDASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G159900.v8.1,Manes.01G159900,(1 of 83) PF00149 - Calcineurin-like phosphoesterase (Metallophos),turquoise,NA,gene
Manes.01G160400.v8.1,Manes.01G160400,(1 of 2) PTHR13544:SF0 - SELENOPROTEIN T,turquoise,NA,gene
Manes.01G161200.v8.1,Manes.01G161200,(1 of 2) PTHR12183:SF16 - PROTEIN ABERRANT POLLEN DEVELOPMENT 1-RELATED,black,NA,gene
